vano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_cvli;indicador_roubo_rua;indicador_roubo_veic;indicador_roubo_carga;registro_ocorrencias;fase
2015;2;0;0;0;0;0;0;13;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;2;4;3;1;0;1;3;1;3;0;12;0;0;0;0;0;0;0;0;0;62;3
2015;2;0;0;0;0;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;2;6;4;0;2;0;3;0;1;0;11;0;0;0;0;0;0;0;0;0;66;3
2015;2;0;0;0;0;0;0;9;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;3;1;0;0;7;0;1;0;5;0;0;0;0;0;0;0;0;0;38;3
2015;2;1;0;0;0;1;0;25;1;1;11;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6;2;0;9;0;26;43;0;0;0;16;109;94;11;5;2;14;3;7;0;31;4;1;0;0;0;1;1;0;0;328;3
2015;2;0;0;0;0;0;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;17;20;0;2;0;3;12;7;5;0;0;13;2;5;1;10;1;0;0;0;0;0;0;0;0;97;3
2015;2;4;0;0;0;4;0;14;0;2;7;2;1;2;0;16;0;0;0;0;0;1;0;5;27;6;6;0;3;0;34;49;0;0;0;5;12;3;7;2;3;6;3;0;0;16;1;0;0;0;0;4;16;2;0;170;3
2015;2;7;0;0;0;7;7;51;4;3;12;1;0;2;1;19;0;0;0;1;0;0;0;3;27;6;6;0;1;0;38;51;0;1;0;2;39;12;21;7;15;34;17;11;2;40;1;0;0;0;0;7;20;2;1;310;3
2015;2;2;0;0;0;2;0;8;1;1;8;0;0;1;0;1;0;0;0;0;0;0;0;0;2;5;1;0;0;0;15;21;0;0;0;2;9;4;3;2;3;6;1;5;0;10;1;0;0;0;0;2;1;1;0;103;3
2015;2;0;0;0;0;0;1;11;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;10;0;0;0;2;15;12;3;0;1;5;0;1;0;11;0;0;0;0;0;0;0;0;0;73;3
2015;2;2;0;0;0;2;2;87;6;0;35;0;0;0;0;6;0;0;0;0;0;0;0;3;9;6;13;5;6;0;69;99;0;2;0;18;35;13;20;3;7;31;7;6;0;130;4;0;0;0;0;2;6;0;0;579;3
2015;2;0;0;0;0;0;0;14;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;1;1;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;34;3
2015;2;0;0;0;0;0;0;6;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;2;1;1;0;0;3;0;3;0;6;0;0;0;0;0;0;0;0;0;39;3
2015;2;0;0;0;0;0;0;21;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;4;0;1;0;2;0;12;15;0;0;0;2;7;4;1;2;1;4;0;2;0;12;0;1;0;0;0;0;1;1;1;74;3
2015;2;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;4;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;22;3
2015;2;1;0;0;0;1;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;0;1;0;0;0;26;3
2015;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;19;3
2015;2;0;0;0;0;0;3;9;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;4;7;0;0;0;2;4;2;2;0;0;3;0;1;0;13;0;0;0;0;0;0;0;0;0;53;3
2015;2;0;0;0;0;0;0;31;0;1;9;0;1;0;1;3;0;0;0;0;0;0;0;1;6;4;1;1;1;0;25;32;0;0;0;5;2;2;0;0;1;6;0;3;1;26;0;0;0;0;0;0;3;0;1;162;3
2015;2;0;0;0;0;0;4;24;2;0;16;0;1;9;0;5;1;0;0;3;0;0;0;1;20;22;7;0;6;0;52;87;0;0;0;4;12;8;2;2;2;7;0;2;0;27;0;0;0;0;0;0;9;9;0;244;3
2015;2;3;0;0;1;4;3;91;5;2;13;2;2;3;3;10;2;0;0;0;0;0;0;5;27;14;5;0;10;0;85;114;0;0;0;12;58;22;32;4;9;48;7;6;0;92;5;1;0;0;0;3;12;3;3;491;3
2015;2;1;0;0;0;1;9;21;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;2;3;4;0;0;1;0;32;37;0;0;0;8;13;9;4;0;2;20;2;4;1;12;0;0;0;0;0;1;0;0;0;161;3
2015;2;0;0;0;0;0;1;8;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;1;1;0;1;0;1;3;0;0;1;4;0;0;0;0;0;0;0;0;0;36;3
2015;3;0;0;0;0;0;1;8;0;0;16;6;0;0;3;38;2;0;0;6;0;1;0;7;63;3;91;15;26;0;77;212;0;0;0;56;3;2;1;0;0;25;17;4;1;8;1;0;0;0;0;0;46;0;3;467;3
2015;3;1;0;0;0;1;7;43;3;4;60;4;0;5;4;94;23;0;0;12;1;6;0;23;172;1;200;47;68;0;135;451;0;1;0;38;22;12;10;0;1;24;9;8;2;16;4;1;0;0;0;1;129;5;4;954;3
2015;3;1;0;0;0;1;1;44;1;1;26;3;1;7;5;134;13;0;0;12;0;5;0;15;195;13;154;33;57;0;195;452;0;7;0;80;117;101;12;4;6;51;15;29;2;34;2;0;0;0;0;1;159;7;5;1246;3
2015;3;3;0;0;1;4;6;30;3;0;67;3;0;6;0;47;9;0;0;9;0;2;0;15;91;3;26;11;21;0;62;123;0;0;0;24;10;1;6;3;17;19;7;10;0;35;0;0;1;0;0;3;65;6;0;511;3
2015;3;0;0;0;0;0;3;21;0;0;5;0;1;5;0;29;0;0;0;3;0;0;0;9;47;17;10;4;3;0;33;67;0;0;0;5;18;12;2;4;4;3;1;0;0;18;1;0;0;0;0;0;32;5;0;225;3
2015;3;1;0;0;0;1;0;37;1;1;20;10;0;12;1;69;7;0;0;21;0;1;0;20;141;22;42;24;19;0;102;209;0;4;0;53;6;4;2;0;7;23;16;6;1;43;3;0;0;0;0;1;97;12;1;630;3
2015;3;0;0;0;0;0;2;36;1;0;25;4;0;8;0;57;9;0;0;12;0;0;0;23;113;26;53;38;30;0;122;269;0;2;1;63;10;9;0;1;7;11;0;10;2;22;4;0;0;0;0;0;78;8;0;686;3
2015;3;0;0;0;1;1;9;35;0;0;5;5;0;0;2;2;0;0;0;1;0;0;0;1;11;2;6;6;5;0;17;36;0;0;0;7;11;2;9;0;0;5;0;8;1;19;1;0;0;0;0;0;3;0;2;163;3
2015;3;0;0;0;0;0;3;48;2;0;11;5;0;0;0;25;2;0;0;3;0;1;0;21;57;2;118;36;29;0;206;391;0;5;0;76;37;28;6;3;2;43;35;5;3;37;9;1;0;0;0;0;30;0;0;934;3
2015;3;0;0;0;0;0;3;25;1;0;9;5;0;1;0;16;2;0;0;4;0;1;0;7;36;1;55;19;17;0;88;180;0;3;0;36;7;7;0;0;1;18;14;2;0;22;0;2;0;0;0;0;22;1;0;451;3
2015;3;0;0;0;0;0;2;37;2;0;23;1;1;2;1;41;2;0;0;2;0;1;0;21;72;4;59;26;26;0;169;284;0;5;0;37;14;5;6;3;4;38;22;16;0;24;1;0;0;0;0;0;45;2;1;669;3
2015;3;0;0;0;0;0;2;11;0;0;27;1;0;5;0;12;3;0;0;4;0;0;0;12;37;4;20;13;20;0;55;112;0;0;0;22;6;4;1;1;1;9;5;1;1;18;1;0;0;0;0;0;19;5;0;321;3
2015;3;2;0;0;2;4;1;67;4;3;66;4;2;12;4;73;13;0;0;17;0;4;0;28;157;39;54;61;61;0;203;418;0;4;0;111;4;0;2;2;19;47;19;23;3;87;7;0;0;0;0;2;103;12;4;1207;3
2015;3;3;0;0;4;7;5;42;0;4;46;8;0;22;13;86;12;0;0;12;0;0;0;24;177;14;51;19;23;0;111;218;0;0;0;29;36;13;16;8;31;42;16;13;2;37;6;1;0;0;0;3;110;22;13;786;3
2015;3;0;0;0;0;0;2;27;0;1;47;7;0;13;0;101;2;1;0;12;0;1;0;6;143;9;36;14;19;0;118;196;0;0;0;73;11;8;3;0;3;17;6;21;0;33;1;0;0;0;0;0;115;13;0;628;3
2015;3;0;0;0;3;3;14;35;4;1;39;16;0;12;2;67;0;0;0;11;0;0;0;6;114;14;60;10;24;0;137;245;0;7;3;57;20;11;7;2;6;28;16;7;4;33;6;0;0;0;0;0;78;12;2;734;3
2015;3;2;0;0;0;2;7;44;3;1;29;9;0;15;4;81;4;0;0;4;0;1;0;13;131;23;33;10;8;0;88;162;0;9;0;44;19;11;5;3;8;28;20;4;0;35;4;0;0;0;0;2;89;15;4;617;3
2015;3;4;0;1;1;6;8;72;1;3;96;11;0;28;12;85;25;0;0;12;0;2;0;38;213;14;74;17;9;0;107;221;0;3;0;58;81;40;24;17;69;61;17;70;1;52;13;0;0;0;0;5;122;28;12;1148;3
2015;3;3;0;0;1;4;32;30;5;1;66;15;3;36;17;113;17;0;0;14;0;3;0;13;231;25;28;13;17;0;90;173;0;2;0;34;30;17;13;0;29;41;10;28;1;60;3;0;0;1;0;3;144;36;17;821;3
2015;3;0;0;0;0;0;0;35;1;0;20;6;1;30;1;105;6;0;0;32;1;2;0;15;199;6;49;17;31;0;96;199;0;1;0;67;3;1;2;0;17;17;14;10;0;45;1;0;0;0;0;0;143;30;1;743;3
2015;3;2;0;0;0;2;1;50;2;0;25;10;0;24;6;81;7;0;0;17;0;3;0;17;165;7;14;5;11;0;41;78;0;1;0;21;3;1;1;1;20;13;5;7;0;54;8;0;0;0;0;2;105;24;6;508;3
2015;3;2;0;0;0;2;7;37;2;2;27;4;5;33;6;81;11;0;0;12;0;2;0;24;178;9;22;20;12;0;74;137;0;0;0;28;74;14;45;15;33;50;31;13;5;36;11;0;0;0;0;2;104;33;6;755;3
2015;3;0;0;0;3;3;8;48;1;1;28;5;2;26;3;60;2;0;0;14;0;0;0;11;123;24;11;5;15;0;50;105;0;2;0;18;11;2;6;3;23;11;6;2;0;58;4;0;0;0;0;0;76;26;3;507;3
2015;3;4;0;0;0;4;2;70;4;0;62;10;1;102;10;194;10;0;0;18;0;2;0;24;371;38;23;15;9;0;69;154;0;3;0;47;2;1;1;0;43;22;9;4;1;46;8;2;0;0;0;4;222;102;10;918;3
2015;3;5;0;0;1;6;5;64;2;0;40;7;2;68;3;111;14;1;0;15;0;0;0;17;238;15;28;9;12;0;70;134;0;1;0;38;1;0;1;0;26;15;2;3;0;76;8;0;0;0;0;5;140;68;3;736;3
2015;3;1;0;0;0;1;0;62;3;1;19;4;1;89;10;163;27;0;1;14;0;1;0;25;335;10;75;28;23;0;94;230;0;3;0;40;14;4;9;1;45;29;7;9;0;58;2;1;0;0;0;1;204;89;10;927;3
2015;3;2;0;0;1;3;3;68;1;0;22;6;2;70;11;111;2;0;0;7;0;1;0;13;223;12;11;10;10;0;53;96;0;2;0;15;2;0;2;0;37;18;1;2;0;75;6;0;0;0;0;2;120;70;11;620;3
2015;3;1;0;0;2;3;1;46;2;3;25;1;2;107;12;162;8;0;0;32;0;1;0;15;340;12;13;5;10;0;59;99;0;1;0;15;7;1;6;0;15;25;5;1;0;50;12;0;1;0;0;1;202;107;12;704;3
2015;3;5;0;0;0;5;42;215;16;0;65;11;3;32;2;82;21;0;0;14;1;6;0;26;198;20;57;40;33;0;195;345;0;9;2;78;27;5;22;0;37;64;19;19;1;202;18;2;0;0;0;5;117;32;2;1535;3
2015;3;0;0;0;1;1;5;104;4;4;98;10;5;110;10;133;11;0;0;57;1;6;0;28;371;31;29;18;29;0;81;188;0;4;0;66;16;2;9;5;38;29;4;13;1;142;6;0;0;0;0;0;201;110;10;1218;3
2015;3;7;0;0;4;11;9;146;14;7;87;19;3;123;42;149;10;0;0;50;0;6;0;60;462;56;121;21;39;0;200;437;0;5;0;87;106;9;83;14;121;170;22;21;0;139;22;1;0;0;0;7;209;123;42;1873;3
2015;3;5;0;0;0;5;4;294;19;3;140;9;3;64;28;157;13;0;0;26;0;8;0;23;331;45;110;34;58;0;223;470;0;6;1;118;8;6;2;0;41;63;11;30;1;280;29;1;0;0;0;5;196;64;28;2045;3
2015;3;14;0;0;1;15;8;168;8;5;60;7;1;22;4;79;8;0;0;9;0;1;0;14;145;15;35;27;22;0;127;226;0;3;0;35;12;8;4;0;32;28;1;35;0;143;28;4;0;0;0;14;96;22;4;1065;3
2015;3;3;0;0;0;3;6;76;1;0;34;2;0;17;2;41;9;0;0;5;0;3;0;14;93;28;28;10;16;0;135;217;0;5;4;52;10;3;6;1;18;17;4;6;0;74;10;1;0;0;0;3;55;17;2;834;3
2015;3;2;0;0;0;2;3;73;5;2;93;9;0;57;20;133;16;0;0;9;0;1;0;19;264;27;21;10;8;0;52;118;0;1;0;27;18;1;10;7;46;28;3;8;3;74;8;1;0;0;0;2;158;57;20;763;3
2015;3;7;0;0;2;9;5;51;0;2;36;17;0;88;47;148;16;0;0;14;0;1;0;29;360;15;16;11;14;0;53;109;0;3;0;18;20;6;9;5;199;41;14;6;1;70;10;0;0;0;0;7;178;88;47;1025;3
2015;3;5;0;0;1;6;1;38;3;0;29;4;2;82;22;140;14;0;0;11;0;2;0;23;300;25;10;5;7;0;37;84;0;0;0;19;2;0;2;0;44;11;3;6;0;52;6;0;0;0;0;5;165;82;22;675;3
2015;3;2;0;0;0;2;4;58;1;1;21;10;1;18;1;54;1;0;0;2;1;0;0;11;99;11;10;3;20;0;67;111;0;6;0;35;7;2;5;0;6;14;4;5;0;79;4;0;0;0;0;2;57;18;1;561;3
2015;3;5;0;0;0;5;4;65;9;0;40;4;2;22;4;42;6;0;0;7;1;1;0;11;100;29;23;28;18;0;186;284;0;0;0;72;13;10;3;0;6;15;2;4;0;91;3;0;0;0;0;5;55;22;4;877;3
2015;3;4;0;0;0;4;2;117;14;2;46;4;0;9;2;21;3;0;0;3;0;1;0;5;48;7;10;9;9;0;85;120;0;0;0;19;2;2;0;0;7;13;2;4;0;88;8;0;0;0;0;4;27;9;2;592;3
2015;3;6;0;0;2;8;0;42;1;0;39;7;1;47;15;77;12;0;0;8;1;0;0;21;189;13;21;6;19;0;46;105;0;0;0;14;11;4;4;3;41;17;2;4;0;40;4;0;0;0;0;6;97;47;15;550;3
2015;3;4;0;0;1;5;20;19;0;0;8;0;0;0;2;5;0;0;0;1;0;0;0;0;8;1;1;1;1;0;10;14;0;0;0;3;8;2;4;2;1;3;3;3;4;11;3;0;0;1;0;4;6;0;2;176;3
2015;3;4;0;0;0;4;11;30;6;3;20;1;4;8;4;16;0;0;0;0;0;3;0;3;39;4;0;2;3;0;29;38;0;0;0;15;15;1;15;0;11;20;6;9;0;33;2;1;0;0;0;4;16;8;4;250;3
2015;3;7;0;0;0;7;7;36;6;2;14;8;2;37;7;48;0;0;0;14;0;2;0;4;122;17;13;2;10;0;117;159;0;2;0;22;7;3;3;1;29;18;3;6;0;63;4;1;0;0;0;7;62;37;7;537;3
2015;3;0;0;0;0;0;3;21;1;0;4;0;0;3;4;1;0;0;0;0;0;0;0;9;17;0;0;0;1;0;17;18;0;0;0;8;22;12;10;1;1;6;3;31;0;28;2;0;0;0;0;0;1;3;4;180;3
2015;3;0;0;0;0;0;3;61;2;2;55;14;1;80;6;135;13;0;0;12;1;2;0;16;280;24;89;9;21;0;154;297;0;10;0;68;8;3;5;0;47;52;8;25;0;60;3;1;0;0;0;0;160;80;6;1026;3
2015;3;4;0;3;1;8;10;70;4;1;22;5;1;33;1;56;10;0;0;1;0;6;0;14;127;37;93;5;14;0;47;196;0;1;0;31;19;2;17;0;25;37;7;140;0;61;4;0;0;0;0;7;67;33;1;812;3
2015;3;21;0;0;3;24;16;144;16;1;42;7;2;81;17;112;13;0;0;25;0;6;0;32;295;29;14;10;12;0;58;123;0;1;0;43;23;1;21;1;82;63;15;53;1;143;19;1;0;0;0;21;150;81;17;1177;3
2015;3;11;0;0;0;11;18;75;7;1;26;10;1;13;4;43;2;0;0;3;0;2;0;5;83;21;9;2;7;0;54;93;0;0;0;18;13;0;11;2;10;27;7;20;0;96;17;2;0;0;0;11;48;13;4;539;3
2015;3;11;0;0;0;11;7;93;12;1;36;14;1;74;3;104;7;0;0;14;0;4;0;19;240;16;45;6;7;0;70;144;0;1;0;23;21;4;18;2;29;57;17;105;0;106;10;2;0;0;0;11;125;74;3;943;3
2015;3;4;0;0;0;4;5;80;3;0;25;11;0;55;3;79;2;0;1;7;1;1;0;7;167;23;95;1;18;0;62;199;0;0;1;45;4;2;2;0;22;12;4;17;0;72;6;0;0;0;0;4;88;55;3;728;3
2015;3;24;0;0;0;24;10;177;23;2;79;20;2;85;7;160;4;0;0;27;0;0;0;15;320;20;26;4;24;0;78;152;0;3;1;34;11;1;10;0;36;36;9;22;1;196;22;0;0;0;0;24;191;85;7;1259;3
2015;3;7;0;0;0;7;9;131;11;2;75;13;1;119;56;206;18;0;0;21;0;4;0;29;467;65;192;10;30;0;154;451;0;3;0;111;18;1;16;1;123;55;14;21;0;163;9;1;0;0;0;7;245;119;56;1832;3
2015;3;10;0;1;1;12;7;87;7;2;48;18;2;83;7;124;4;0;0;13;0;3;0;11;265;23;24;5;3;0;49;104;0;1;0;22;22;1;18;4;21;29;12;9;0;61;10;0;0;0;0;11;141;83;7;768;3
2015;3;3;0;0;0;3;0;32;3;0;9;1;1;10;1;14;0;0;0;0;0;2;0;3;32;1;3;0;3;0;28;35;0;0;0;2;3;2;1;0;24;13;5;17;0;23;2;2;0;0;0;3;14;10;1;232;3
2015;3;7;0;0;0;7;4;56;2;4;26;2;1;32;4;90;12;0;0;1;1;1;0;8;152;11;7;1;4;0;28;51;0;1;0;16;19;0;15;4;35;26;13;10;0;60;5;0;0;0;0;7;103;32;4;495;3
2015;3;4;0;0;0;4;8;51;3;0;19;0;1;5;3;10;1;0;0;1;0;0;0;5;26;3;2;1;1;0;21;28;0;0;0;9;10;1;7;2;10;14;6;140;1;34;5;0;0;0;0;4;12;5;3;392;3
2015;3;14;0;0;1;15;7;195;18;0;75;29;2;145;19;255;36;0;0;38;0;6;0;44;574;40;76;14;34;0;127;291;0;1;1;63;27;3;23;2;73;73;34;16;0;169;24;0;5;0;0;14;329;145;19;1751;3
2015;3;3;0;2;0;5;1;41;1;1;10;2;0;9;3;14;1;0;0;0;0;2;0;3;34;11;10;1;5;0;45;72;0;1;0;10;6;2;4;0;8;10;0;12;0;28;2;1;0;0;0;5;15;9;3;267;3
2015;3;3;0;1;0;4;3;80;6;1;35;4;0;9;3;19;2;0;0;1;0;0;0;4;42;11;19;1;8;0;39;78;0;1;0;11;6;4;2;0;13;24;6;10;0;58;2;1;0;0;0;4;22;9;3;402;3
2015;3;4;0;0;0;4;2;31;1;1;26;1;3;3;1;4;0;0;0;2;0;1;0;3;18;5;0;0;2;0;21;28;0;0;0;7;2;0;1;1;2;9;2;1;0;34;0;1;0;0;0;4;6;3;1;181;3
2015;3;0;0;0;0;0;0;6;0;1;2;0;0;2;0;3;0;0;0;0;0;0;0;4;9;2;0;0;1;0;6;9;0;0;0;3;1;0;1;0;2;1;0;1;0;8;0;0;0;0;0;0;3;2;0;54;3
2015;3;3;0;0;1;4;4;84;7;4;42;14;1;29;3;26;6;0;0;12;0;2;0;18;111;17;18;4;7;0;102;148;0;1;1;37;27;4;22;1;30;48;8;12;0;105;15;1;0;0;0;3;44;29;3;686;3
2015;3;2;0;0;0;2;1;103;5;0;64;13;1;51;10;148;1;0;0;20;0;6;0;11;261;35;105;9;41;0;92;282;0;4;0;59;19;1;18;1;70;43;12;33;0;114;13;1;0;0;0;2;169;51;10;1182;3
2015;3;9;0;0;4;13;9;66;6;0;43;5;1;64;5;132;10;0;0;11;0;4;0;17;249;24;24;4;9;0;79;140;0;0;0;28;38;1;33;5;37;68;32;8;0;82;4;0;0;0;0;9;153;64;5;780;3
2015;3;3;0;3;0;6;2;110;3;1;65;15;3;89;12;144;20;0;0;42;0;5;0;33;363;26;130;13;47;0;110;326;0;2;0;38;50;2;47;1;68;98;50;27;6;146;6;0;0;0;0;6;206;89;12;1355;3
2015;3;12;0;0;4;16;7;65;6;2;30;9;1;55;2;113;3;0;0;14;0;1;0;27;225;7;12;5;2;0;42;68;0;1;0;9;22;0;19;3;45;56;18;7;0;63;5;0;0;0;0;12;130;55;2;605;3
2015;3;0;0;0;0;0;2;49;3;0;21;7;0;14;0;82;4;0;0;16;0;4;0;14;141;23;80;24;44;0;150;321;0;8;0;81;15;4;10;1;22;52;8;39;6;56;3;2;0;0;0;0;102;14;0;910;3
2015;3;0;0;0;0;0;0;36;2;2;46;9;3;23;1;67;0;0;0;6;1;1;0;9;120;15;35;9;8;0;68;135;0;4;1;52;8;1;6;1;16;19;4;10;2;47;3;0;0;0;0;0;73;23;1;594;3
2015;3;3;0;0;2;5;5;61;3;2;32;9;1;27;1;79;6;0;0;7;0;1;0;10;141;19;7;6;6;0;33;71;0;0;0;13;30;5;23;2;32;30;6;9;6;60;8;0;0;0;0;3;92;27;1;545;3
2015;3;0;0;0;1;1;1;41;3;2;21;4;2;20;0;37;2;0;0;1;0;0;0;3;69;5;7;2;3;0;36;53;0;1;0;10;3;1;2;0;26;7;2;1;0;36;1;1;0;1;0;0;40;20;0;319;3
2015;3;0;0;2;0;2;0;57;5;0;19;3;2;35;0;29;0;0;0;3;0;0;0;12;84;7;5;0;6;0;57;75;0;1;1;17;12;1;11;0;11;16;8;16;0;44;2;0;0;0;0;2;32;35;0;409;3
2015;3;6;0;1;0;7;2;85;5;4;41;6;1;19;3;44;3;0;0;1;0;1;0;5;83;28;15;3;8;0;98;152;0;1;0;16;16;3;12;1;20;35;5;16;2;106;5;0;0;0;0;7;48;19;3;697;3
2015;3;2;0;0;0;2;2;44;1;0;10;0;0;0;1;1;0;0;0;1;0;0;0;1;4;2;0;0;1;0;27;30;0;0;0;4;26;18;7;1;4;19;4;7;0;47;0;2;0;0;0;2;2;0;1;253;3
2015;3;2;0;0;0;2;2;55;5;2;16;0;0;0;0;2;1;0;0;3;0;0;0;4;10;7;18;0;10;0;74;109;0;3;0;12;35;17;19;1;3;37;14;27;4;79;0;0;0;0;0;2;6;0;0;453;3
2015;3;3;0;0;0;3;3;67;6;1;10;13;0;1;0;2;3;0;0;0;0;0;0;17;36;14;6;5;17;0;53;95;0;1;0;18;35;10;23;2;16;42;8;16;0;77;3;0;0;0;0;3;5;1;0;486;3
2015;3;1;0;0;0;1;1;32;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;23;27;0;1;0;0;18;14;5;0;0;8;2;12;0;30;0;0;0;0;0;1;0;1;0;162;3
2015;3;0;0;0;0;0;0;2;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;2;1;1;0;0;3;0;0;0;7;0;1;0;0;0;0;0;0;0;29;3
2015;3;1;0;0;0;1;4;73;8;2;34;3;0;1;2;8;0;0;1;2;0;0;0;5;22;20;39;1;31;0;130;221;0;1;0;46;73;32;37;8;3;83;21;30;0;90;6;0;0;0;0;1;10;1;2;781;3
2015;3;0;0;0;0;0;1;12;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;2;4;0;0;1;1;0;13;15;0;0;0;1;5;2;3;0;1;7;1;3;0;10;0;0;0;0;0;0;0;0;2;96;3
2015;3;1;0;0;0;1;0;24;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;5;8;0;0;0;1;6;3;3;0;0;7;2;3;0;17;0;0;0;0;0;1;0;0;0;79;3
2015;3;2;0;0;0;2;0;27;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;2;0;19;26;0;0;0;4;7;5;2;0;4;11;1;5;0;28;1;0;0;0;0;2;0;0;0;149;3
2015;3;0;0;0;0;0;0;12;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;7;9;0;0;0;2;3;2;1;0;0;2;1;1;0;10;0;0;0;0;0;0;0;0;0;50;3
2015;3;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;6;0;0;0;2;2;2;0;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;0;33;3
2015;3;2;0;0;0;2;3;8;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;30;31;0;1;0;1;123;119;3;1;0;10;1;5;1;20;0;0;0;0;0;2;0;0;0;224;3
2015;3;0;0;0;0;0;0;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;10;11;0;0;0;0;15;6;8;1;2;7;2;7;0;14;1;2;0;0;0;0;0;0;0;79;3
2015;3;0;0;0;0;0;1;12;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;10;12;0;0;0;1;8;3;5;0;0;8;1;2;0;13;2;0;0;0;0;0;0;0;0;70;3
2015;3;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;2;2;1;0;0;5;1;3;0;6;0;0;0;0;0;0;0;0;0;28;3
2015;3;2;0;0;0;2;1;63;1;0;17;1;0;1;2;4;0;0;0;1;0;0;0;4;13;15;13;5;16;0;86;135;0;3;0;30;49;13;33;5;10;44;14;21;0;80;5;1;0;0;0;2;5;1;2;570;3
2015;3;0;0;0;0;0;0;31;0;1;14;1;2;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;2;0;35;39;0;0;0;3;5;4;1;0;5;9;0;18;0;21;2;0;0;0;0;0;0;0;0;182;3
2015;3;0;0;0;0;0;0;20;2;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;3;0;15;19;0;1;0;3;11;4;6;1;0;10;1;13;0;12;1;0;0;0;0;0;1;0;0;100;3
2015;3;1;0;0;0;1;9;60;1;2;7;2;0;1;1;0;0;0;0;1;0;0;0;1;6;3;3;0;9;0;51;66;0;0;0;9;70;59;12;1;2;34;6;18;0;81;5;0;0;0;0;1;1;1;1;411;3
2015;3;0;0;0;0;0;0;11;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;6;7;0;0;0;0;4;2;2;0;0;8;0;2;0;7;2;0;0;0;0;0;0;0;0;50;3
